open;high;low;close;volume
218.0;219.99;217.71;218.87;1018246
219.09;219.255;216.36;217.54;1165375
218.87;219.25;217.87;218.32;1031575
218.36;218.54;217.21;217.97;977773
217.25;219.45;216.89;219.06;1000064
215.25;216.47;211.53;215.48;2838896
215.16;215.16;210.95;211.04;2231049
211.13;212.95;210.1;212.88;2616155
213.2;213.47;211.34;211.88;1975904
210.8;212.61;209.71;212.51;1235665
212.09;213.4;211.63;212.68;1035931
213.78;215.59;213.65;214.37;898328
214.81;214.85;213.46;213.63;669206
213.25;213.77;206.22;207.54;2374129
207.66;208.95;206.69;208.04;1076359
208.37;208.82;207.71;208.03;834105
208.96;209.41;205.91;206.71;1176935
207.0;209.68;206.3;209.5;1359941
209.13;209.72;208.28;209.36;1091014
209.22;210.479;206.42;209.32;1450103
209.0;209.0;207.59;208.37;988585
208.55;209.45;206.72;207.0;1255802
206.58;206.65;204.65;206.18;1018730
205.8;206.0;203.53;203.55;1110182
203.39;206.81;203.131;204.87;1136569
205.95;208.03;205.95;207.86;1105207
208.51;210.26;208.03;209.07;723019
209.43;210.99;209.34;209.63;709690
209.0;209.44;205.37;205.37;1028645
205.22;207.57;204.69;206.0;930437
206.0;206.6;204.8717;206.33;980770
207.0;209.6;206.81;209.28;701472
208.32;208.8399;206.0;207.07;1015822
208.02;208.06;205.64;206.67;598170
207.73;209.01;207.1901;207.76;614224
208.43;209.2388;207.8268;208.84;640079
207.46;211.65;207.22;211.3;824346
212.18;214.49;211.56;213.78;1010673
214.75;215.15;213.37;214.38;1088535
215.12;216.71;214.5;215.05;825644
214.2;214.92;212.4;213.26;1044610
214.0;214.73;211.91;211.91;1134826
212.7;214.0;212.11;213.66;881562
212.69;212.69;209.67;210.48;1600975
212.11;213.0;211.01;212.4;1491949
213.31;217.295;213.11;215.54;1580910
215.12;215.53;213.611;215.0;800868
214.16;216.19;214.03;214.52;968227
212.87;217.0;211.74;214.83;1811568
215.0;216.34;214.11;215.08;1125771
215.13;216.95;215.0;216.0;2127029
216.37;222.7069;215.57;220.5;4275855
220.0;220.775;218.001;218.83;2092330
218.85;220.95;217.84;220.0;1607598
220.13;220.92;217.6;219.2;1277544
218.74;220.32;218.54;219.81;1404650
220.78;220.98;220.0;220.0;1262255
219.62;224.5;219.12;224.26;1467926
