open,high,low,close,volume
1051.16,1055.43,1047.25,1051.92,726898
1054.39,1060.07,1051.92,1056.52,825369
1058.57,1073.035,1054.7713,1072.01,1771491
1073.99,1080.0,1054.54,1063.29,1821171
1056.18,1058.77,1029.6533,1037.38,2793332
1039.94,1044.1399,1030.07,1036.17,2254590
1030.41,1037.245,1016.9,1025.07,1888081
1027.8,1031.34,1009.22,1011.87,1938861
1010.99,1036.68,1002.315,1019.6,1949865
1016.52,1039.58,1015.31,1032.72,1435549
1036.07,1048.92,1035.36,1044.57,1543285
1051.81,1056.42,1045.86,1049.38,1558472
1051.11,1056.0,1044.12,1051.97,1162694
1050.0,1062.5,1044.87,1048.77,1694061
1052.08,1055.48,1046.58,1051.39,1384038
1055.49,1067.08,1053.595,1057.47,1548139
1063.78,1075.25,1060.0901,1072.0,3187985
1076.45,1086.49,1070.37,1085.09,1514601
1083.02,1084.975,1072.2704,1079.78,1317519
1080.92,1081.235,1068.6,1073.56,1436391
1075.39,1077.52,1069.0,1070.85,1282025
1070.0,1071.72,1067.64,1068.86,889446
1068.64,1068.86,1058.6401,1065.85,918767
1066.6,1068.27,1058.38,1060.2,1116203
1062.25,1064.84,1053.38,1055.95,994249
1055.49,1058.05,1052.7,1053.4,1180340
1053.02,1075.98,1053.02,1073.21,1588268
1073.93,1096.1,1073.43,1091.52,1565945
1097.09,1104.0765,1094.26,1095.76,1302569
1103.45,1113.5799,1101.795,1110.29,1512526
1111.0,1119.16,1110.0,1114.21,1232221
1118.44,1118.44,1108.201,1112.79,1340381
1107.0,1112.78,1103.9842,1110.14,1036655
1112.31,1114.85,1106.48,1112.05,1121216
1110.1,1131.3025,1108.0101,1130.65,1929306
1140.31,1148.88,1126.66,1130.7,1823100
1136.36,1139.32,1123.49,1139.1,1391510
1139.35,1140.585,1124.465,1135.97,1374873
1138.03,1143.7797,1132.5,1143.5,1527554
1143.82,1166.88,1141.82,1164.16,1477520
1170.62,1178.51,1167.25,1176.17,1956865
1184.98,1187.05,1167.401,1171.29,1856429
1180.71,1185.0,1171.84,1182.14,1499247
1187.53,1187.56,1168.03,1187.56,2108502
1188.0,1198.0,1184.06,1186.48,1574708
1177.72,1187.93,1174.51,1177.37,1866883
1183.81,1186.32,1172.1,1182.22,1801135
1175.99,1187.45,1169.36,1181.59,3675709
1127.42,1131.3,1111.17,1119.2,5892122
1100.61,1114.99,1056.74,1062.39,4177469
1033.98,1087.375,1030.01,1084.43,3831524
1084.97,1086.53,1054.62,1055.41,2597094
1059.87,1063.93,1004.7,1007.71,3339601
1025.88,1051.72,997.0,1046.27,4917970
1056.67,1065.57,1045.49,1054.56,2812011
1050.0,1061.22,1046.92,1054.14,1579258
1054.32,1075.47,1049.8,1072.7,2065202
1083.45,1094.1,1067.23,1091.36,1869763
1093.38,1108.31,1091.55,1095.5,1997405
1092.76,1116.29,1090.0,1103.59,1687656
1109.1,1136.2,1107.51,1113.75,2074321
1119.17,1125.46,1105.15,1109.9,1400536
1118.66,1129.0,1108.4373,1128.09,1264638
1131.86,1144.2,1129.34,1143.7,1545619
1143.7,1144.25,1116.7901,1117.51,2148159
1122.0,1127.65,1103.0,1103.92,2464619
1109.54,1111.2732,1067.285,1071.41,2766856
1057.98,1086.89,1050.11,1084.14,2508145
1078.13,1101.18,1072.2701,1094.76,1432369
1102.1025,1105.63,1094.5,1100.9,1169068
1092.82,1116.2,1089.9102,1115.04,1537429
1117.2,1131.44,1117.2,1129.38,1693133
1139.5,1161.0,1134.29,1160.84,2133087
1165.05,1178.16,1159.2,1165.93,2215304
1171.83,1178.0,1134.57,1139.91,2156999
1145.8,1159.7599,1142.35,1148.89,2093482
1149.57,1162.5,1135.66,1150.61,1669094
1155.35,1156.81,1131.36,1134.42,2932759
1117.76,1119.37,1088.92,1100.07,3182796
1098.4,1105.55,1082.42,1095.8,2729857
1092.57,1108.7,1087.21,1094.0,2244865
1080.01,1083.92,1049.64,1053.15,3465608
1051.37,1066.7799,1024.87,1026.55,2493971
1050.6,1059.27,1010.58,1054.09,3299151
1063.9,1064.54,997.62,1006.94,3040809
1001.91,1024.99,984.0,1005.18,3884943
1011.21,1048.05,1004.04,1037.14,3466876
1027.62,1039.53,994.25,1012.63,3253387
1016.15,1025.0,997.245,1018.68,2566146
998.23,1032.74,996.51,1029.71,2536198
1046.39,1046.71,1024.0,1032.64,1791761
1023.1,1036.0,1006.2501,1009.95,2006683
1020.04,1044.59,1019.2,1020.09,1661012
1030.26,1041.21,1015.41,1036.5,1836678
1032.0,1035.87,1019.2,1025.06,1703015
1031.47,1044.65,1026.05,1037.29,1644794
1046.89,1052.98,1030.15,1036.04,1270461
1045.55,1051.4295,1033.92,1046.1,1488822
1061.2,1085.0,1057.0901,1079.36,2729197
1079.01,1082.0,1070.515,1075.39,1556298
1069.02,1097.51,1069.02,1089.45,1994247
1084.27,1094.75,1072.1,1077.32,2121692
1082.98,1088.0,1066.68,1073.81,3479496
1059.2,1064.49,1012.855,1022.64,6411038
1029.75,1036.07,1017.01,1022.99,2893047
1033.22,1052.02,1020.45,1043.31,2546332
1045.54,1051.695,1027.59,1031.45,2037263
1034.42,1038.37,1018.3,1018.58,1724632
1016.3,1041.73,1010.61,1040.75,1766256
1034.0,1043.98,1023.16,1026.05,1734872
1025.37,1030.69,1007.89,1026.3,1964066
1019.61,1051.8792,1018.05,1051.0,1844600
1053.89,1065.0,1050.2697,1059.46,1719971
1064.62,1065.23,1051.641,1058.59,1301524
1064.1,1094.0,1062.11,1088.95,2357979
1095.0,1109.41,1093.88,1105.47,1820676
1100.41,1109.01,1097.22,1103.38,1525218
1105.57,1118.15,1104.8,1106.6,1966893
1096.9,1099.12,1078.78,1084.87,1786926
1085.09,1094.3825,1081.6301,1084.09,1281406
1081.46,1091.0,1076.42,1081.26,1286907
1066.0,1073.73,1064.68,1069.64,1774149
1079.0,1093.3,1078.0,1084.01,1258999
1089.8,1091.8,1072.26,1075.31,1111299
1070.0,1088.0,1066.96,1085.96,1186998
1086.9,1087.12,1072.3,1085.45,1030194
